TargetName	Module	CodeClass	GeneID	SystematicName	Negative	DetectedSegments	DetectionRate
PRR23D2	Hs_R_NGS_WTA_v1.0	Endogenous	100131608, 100133251	PRR23D2, PRR23D1	FALSE	49	0.24378109452736318
GOLGA8N	Hs_R_NGS_WTA_v1.0	Endogenous	653061, 101059918, 728047, 643699, 653720, 727909	GOLGA8Q, GOLGA8S, GOLGA8R, GOLGA8M, GOLGA8O, GOLGA8N	FALSE	123	0.6119402985074627
MUC20	Hs_R_NGS_WTA_v1.0	Endogenous	200958	MUC20	FALSE	135	0.6716417910447762
UBAP2	Hs_R_NGS_WTA_v1.0	Endogenous	55833	UBAP2	FALSE	32	0.15920398009950248
ZCCHC17	Hs_R_NGS_WTA_v1.0	Endogenous	51538	ZCCHC17	FALSE	36	0.1791044776119403
PTGES3	Hs_R_NGS_WTA_v1.0	Endogenous	10728	PTGES3	FALSE	195	0.9701492537313433
MICAL2	Hs_R_NGS_WTA_v1.0	Endogenous	9645	MICAL2	FALSE	21	0.1044776119402985
GAPVD1	Hs_R_NGS_WTA_v1.0	Endogenous	26130	GAPVD1	FALSE	49	0.24378109452736318
SENP7	Hs_R_NGS_WTA_v1.0	Endogenous	57337	SENP7	FALSE	109	0.5422885572139303
CCNY	Hs_R_NGS_WTA_v1.0	Endogenous	219771	CCNY	FALSE	102	0.5074626865671642
TLE3	Hs_R_NGS_WTA_v1.0	Endogenous	7090	TLE3	FALSE	107	0.5323383084577115
RTF2	Hs_R_NGS_WTA_v1.0	Endogenous	51507	RTF2	FALSE	120	0.5970149253731343
USP25	Hs_R_NGS_WTA_v1.0	Endogenous	29761	USP25	FALSE	84	0.417910447761194
AP3S1	Hs_R_NGS_WTA_v1.0	Endogenous	1176	AP3S1	FALSE	179	0.8905472636815921
CCSER2	Hs_R_NGS_WTA_v1.0	Endogenous	54462	CCSER2	FALSE	107	0.5323383084577115
PPP4R3A	Hs_R_NGS_WTA_v1.0	Endogenous	55671	PPP4R3A	FALSE	102	0.5074626865671642
TBC1D22A	Hs_R_NGS_WTA_v1.0	Endogenous	25771	TBC1D22A	FALSE	133	0.6616915422885572
RBM7	Hs_R_NGS_WTA_v1.0	Endogenous	10179	RBM7	FALSE	52	0.25870646766169153
SMPDL3A	Hs_R_NGS_WTA_v1.0	Endogenous	10924	SMPDL3A	FALSE	53	0.263681592039801
SPATA6	Hs_R_NGS_WTA_v1.0	Endogenous	54558	SPATA6	FALSE	83	0.4129353233830846
TCP11L2	Hs_R_NGS_WTA_v1.0	Endogenous	255394	TCP11L2	FALSE	80	0.39800995024875624
EMC4	Hs_R_NGS_WTA_v1.0	Endogenous	51234	EMC4	FALSE	144	0.7164179104477612
DUSP22	Hs_R_NGS_WTA_v1.0	Endogenous	56940	DUSP22	FALSE	63	0.31343283582089554
RNPS1	Hs_R_NGS_WTA_v1.0	Endogenous	10921	RNPS1	FALSE	163	0.8109452736318408
FAM120A	Hs_R_NGS_WTA_v1.0	Endogenous	23196	FAM120A	FALSE	145	0.7213930348258707
GAK	Hs_R_NGS_WTA_v1.0	Endogenous	2580	GAK	FALSE	174	0.8656716417910447
CTNNAL1	Hs_R_NGS_WTA_v1.0	Endogenous	8727	CTNNAL1	FALSE	64	0.31840796019900497
RABGEF1	Hs_R_NGS_WTA_v1.0	Endogenous	27342	RABGEF1	FALSE	70	0.3482587064676617
D2HGDH	Hs_R_NGS_WTA_v1.0	Endogenous	728294	D2HGDH	FALSE	82	0.4079601990049751
ITPRID2	Hs_R_NGS_WTA_v1.0	Endogenous	6744	ITPRID2	FALSE	190	0.945273631840796
FDFT1	Hs_R_NGS_WTA_v1.0	Endogenous	2222	FDFT1	FALSE	32	0.15920398009950248
CLIC1	Hs_R_NGS_WTA_v1.0	Endogenous	1192	CLIC1	FALSE	199	0.9900497512437811
DAPK1	Hs_R_NGS_WTA_v1.0	Endogenous	1612	DAPK1	FALSE	82	0.4079601990049751
CLIC2	Hs_R_NGS_WTA_v1.0	Endogenous	1193	CLIC2	FALSE	25	0.12437810945273632
SLC22A17	Hs_R_NGS_WTA_v1.0	Endogenous	51310	SLC22A17	FALSE	34	0.1691542288557214
SMARCA2	Hs_R_NGS_WTA_v1.0	Endogenous	6595	SMARCA2	FALSE	91	0.4527363184079602
MMS19	Hs_R_NGS_WTA_v1.0	Endogenous	64210	MMS19	FALSE	42	0.208955223880597
LDB2	Hs_R_NGS_WTA_v1.0	Endogenous	9079	LDB2	FALSE	144	0.7164179104477612
SEMA3B	Hs_R_NGS_WTA_v1.0	Endogenous	7869	SEMA3B	FALSE	118	0.5870646766169154
DOCK1	Hs_R_NGS_WTA_v1.0	Endogenous	1793	DOCK1	FALSE	135	0.6716417910447762
PPP2R2D	Hs_R_NGS_WTA_v1.0	Endogenous	55844	PPP2R2D	FALSE	131	0.6517412935323383
GOLGA6L9	Hs_R_NGS_WTA_v1.0	Endogenous	647042, 100133220, 440295, 642402, 102724117, 374650, 643707, 102724093	GOLGA6L9, GOLGA6L4, GOLGA6L3, GOLGA6L17P, GOLGA6L10, LOC102724117, GOLGA6L5P, LOC102724093	FALSE	70	0.3482587064676617
SH2B3	Hs_R_NGS_WTA_v1.0	Endogenous	10019	SH2B3	FALSE	36	0.1791044776119403
CLNS1A	Hs_R_NGS_WTA_v1.0	Endogenous	1207	CLNS1A	FALSE	57	0.2835820895522388
CLPTM1	Hs_R_NGS_WTA_v1.0	Endogenous	1209	CLPTM1	FALSE	157	0.7810945273631841
C5orf38	Hs_R_NGS_WTA_v1.0	Endogenous	153571	C5orf38	FALSE	34	0.1691542288557214
TMEM128	Hs_R_NGS_WTA_v1.0	Endogenous	85013	TMEM128	FALSE	41	0.20398009950248755
SIN3B	Hs_R_NGS_WTA_v1.0	Endogenous	23309	SIN3B	FALSE	70	0.3482587064676617
MAP3K6	Hs_R_NGS_WTA_v1.0	Endogenous	9064	MAP3K6	FALSE	106	0.527363184079602
ZNF461	Hs_R_NGS_WTA_v1.0	Endogenous	92283	ZNF461	FALSE	40	0.19900497512437812
RGL1	Hs_R_NGS_WTA_v1.0	Endogenous	23179	RGL1	FALSE	141	0.7014925373134329
ZNF417	Hs_R_NGS_WTA_v1.0	Endogenous	147687	ZNF417	FALSE	191	0.9502487562189055
WNT8A	Hs_R_NGS_WTA_v1.0	Endogenous	7478	WNT8A	FALSE	113	0.5621890547263682
EIF3K	Hs_R_NGS_WTA_v1.0	Endogenous	27335	EIF3K	FALSE	191	0.9502487562189055
AMOTL1	Hs_R_NGS_WTA_v1.0	Endogenous	154810	AMOTL1	FALSE	53	0.263681592039801
GANC	Hs_R_NGS_WTA_v1.0	Endogenous	2595	GANC	FALSE	31	0.15422885572139303
NEMF	Hs_R_NGS_WTA_v1.0	Endogenous	9147	NEMF	FALSE	82	0.4079601990049751
SS18L1	Hs_R_NGS_WTA_v1.0	Endogenous	26039	SS18L1	FALSE	44	0.21890547263681592
KLF13	Hs_R_NGS_WTA_v1.0	Endogenous	51621	KLF13	FALSE	83	0.4129353233830846
TRIM2	Hs_R_NGS_WTA_v1.0	Endogenous	23321	TRIM2	FALSE	38	0.1890547263681592
TMED4	Hs_R_NGS_WTA_v1.0	Endogenous	222068	TMED4	FALSE	194	0.9651741293532339
IFT52	Hs_R_NGS_WTA_v1.0	Endogenous	51098	IFT52	FALSE	48	0.23880597014925373
ELK3	Hs_R_NGS_WTA_v1.0	Endogenous	2004	ELK3	FALSE	56	0.27860696517412936
MLEC	Hs_R_NGS_WTA_v1.0	Endogenous	9761	MLEC	FALSE	86	0.42786069651741293
CPD	Hs_R_NGS_WTA_v1.0	Endogenous	1362	CPD	FALSE	180	0.8955223880597015
ARMC7	Hs_R_NGS_WTA_v1.0	Endogenous	79637	ARMC7	FALSE	112	0.5572139303482587
SLMAP	Hs_R_NGS_WTA_v1.0	Endogenous	7871	SLMAP	FALSE	52	0.25870646766169153
GALNT11	Hs_R_NGS_WTA_v1.0	Endogenous	63917	GALNT11	FALSE	60	0.29850746268656714
OXLD1	Hs_R_NGS_WTA_v1.0	Endogenous	339229	OXLD1	FALSE	23	0.11442786069651742
CLDN4	Hs_R_NGS_WTA_v1.0	Endogenous	1364	CLDN4	FALSE	81	0.40298507462686567
STK38	Hs_R_NGS_WTA_v1.0	Endogenous	11329	STK38	FALSE	24	0.11940298507462686
PTOV1	Hs_R_NGS_WTA_v1.0	Endogenous	53635	PTOV1	FALSE	179	0.8905472636815921
CLDN3	Hs_R_NGS_WTA_v1.0	Endogenous	1365	CLDN3	FALSE	33	0.16417910447761194
SPDYE5	Hs_R_NGS_WTA_v1.0	Endogenous	285955, 442572, 441251, 441273, 100310812, 729597, 442590	SPDYE5, SPDYE6, SPDYE1, SPDYE21, SPDYE2, SPDYE7P, SPDYE2B	FALSE	168	0.835820895522388
SETD7	Hs_R_NGS_WTA_v1.0	Endogenous	80854	SETD7	FALSE	149	0.7412935323383084
CLDN7	Hs_R_NGS_WTA_v1.0	Endogenous	1366	CLDN7	FALSE	91	0.4527363184079602
TM2D3	Hs_R_NGS_WTA_v1.0	Endogenous	80213	TM2D3	FALSE	141	0.7014925373134329
ST7L	Hs_R_NGS_WTA_v1.0	Endogenous	54879	ST7L	FALSE	59	0.2935323383084577
SHFL	Hs_R_NGS_WTA_v1.0	Endogenous	55337	SHFL	FALSE	88	0.43781094527363185
TSPAN2	Hs_R_NGS_WTA_v1.0	Endogenous	10100	TSPAN2	FALSE	94	0.46766169154228854
MYO15B	Hs_R_NGS_WTA_v1.0	Endogenous	80022	MYO15B	FALSE	137	0.681592039800995
CREBL2	Hs_R_NGS_WTA_v1.0	Endogenous	1389	CREBL2	FALSE	120	0.5970149253731343
CRIP1	Hs_R_NGS_WTA_v1.0	Endogenous	1396	CRIP1	FALSE	49	0.24378109452736318
BLOC1S6	Hs_R_NGS_WTA_v1.0	Endogenous	26258	BLOC1S6	FALSE	49	0.24378109452736318
MAPK14	Hs_R_NGS_WTA_v1.0	Endogenous	1432	MAPK14	FALSE	121	0.6019900497512438
GPALPP1	Hs_R_NGS_WTA_v1.0	Endogenous	55425	GPALPP1	FALSE	26	0.12935323383084577
SNRPG	Hs_R_NGS_WTA_v1.0	Endogenous	6637	SNRPG	FALSE	197	0.9800995024875622
SNF8	Hs_R_NGS_WTA_v1.0	Endogenous	11267	SNF8	FALSE	157	0.7810945273631841
MED29	Hs_R_NGS_WTA_v1.0	Endogenous	55588	MED29	FALSE	110	0.5472636815920398
ZDHHC12	Hs_R_NGS_WTA_v1.0	Endogenous	84885	ZDHHC12	FALSE	91	0.4527363184079602
DMAC1	Hs_R_NGS_WTA_v1.0	Endogenous	90871	DMAC1	FALSE	143	0.7114427860696517
SLC35E4	Hs_R_NGS_WTA_v1.0	Endogenous	339665	SLC35E4	FALSE	35	0.17412935323383086
COX4I1	Hs_R_NGS_WTA_v1.0	Endogenous	1327	COX4I1	FALSE	196	0.9751243781094527
CSNK1G2	Hs_R_NGS_WTA_v1.0	Endogenous	1455	CSNK1G2	FALSE	86	0.42786069651741293
CSNK2B	Hs_R_NGS_WTA_v1.0	Endogenous	1460	CSNK2B	FALSE	190	0.945273631840796
RANBP10	Hs_R_NGS_WTA_v1.0	Endogenous	57610	RANBP10	FALSE	36	0.1791044776119403
HSPBAP1	Hs_R_NGS_WTA_v1.0	Endogenous	79663	HSPBAP1	FALSE	21	0.1044776119402985
IL1R1	Hs_R_NGS_WTA_v1.0	Endogenous	3554	IL1R1	FALSE	157	0.7810945273631841
CSRP2	Hs_R_NGS_WTA_v1.0	Endogenous	1466	CSRP2	FALSE	56	0.27860696517412936
SFXN1	Hs_R_NGS_WTA_v1.0	Endogenous	94081	SFXN1	FALSE	62	0.30845771144278605
CTBP1	Hs_R_NGS_WTA_v1.0	Endogenous	1487	CTBP1	FALSE	126	0.6268656716417911
CTBP2	Hs_R_NGS_WTA_v1.0	Endogenous	1488	CTBP2	FALSE	189	0.9402985074626866
DNAJC13	Hs_R_NGS_WTA_v1.0	Endogenous	23317	DNAJC13	FALSE	28	0.13930348258706468
LRP10	Hs_R_NGS_WTA_v1.0	Endogenous	26020	LRP10	FALSE	124	0.6169154228855721
ZNF208	Hs_R_NGS_WTA_v1.0	Endogenous	7757, 163223	ZNF676, ZNF208	FALSE	42	0.208955223880597
MTA3	Hs_R_NGS_WTA_v1.0	Endogenous	57504	MTA3	FALSE	54	0.26865671641791045
CTNND1	Hs_R_NGS_WTA_v1.0	Endogenous	1500	CTNND1	FALSE	140	0.6965174129353234
CTSZ	Hs_R_NGS_WTA_v1.0	Endogenous	1522	CTSZ	FALSE	181	0.900497512437811
DAB2	Hs_R_NGS_WTA_v1.0	Endogenous	1601	DAB2	FALSE	168	0.835820895522388
DAD1	Hs_R_NGS_WTA_v1.0	Endogenous	1603	DAD1	FALSE	181	0.900497512437811
DAPK3	Hs_R_NGS_WTA_v1.0	Endogenous	1613	DAPK3	FALSE	70	0.3482587064676617
CYP2D7	Hs_R_NGS_WTA_v1.0	Endogenous	1564	CYP2D7	FALSE	32	0.15920398009950248
DARS1	Hs_R_NGS_WTA_v1.0	Endogenous	1615	DARS1	FALSE	77	0.38308457711442784
DAXX	Hs_R_NGS_WTA_v1.0	Endogenous	1616	DAXX	FALSE	22	0.10945273631840796
DBP	Hs_R_NGS_WTA_v1.0	Endogenous	1628	DBP	FALSE	29	0.14427860696517414
DDT	Hs_R_NGS_WTA_v1.0	Endogenous	1652	DDT	FALSE	70	0.3482587064676617
DDX3X	Hs_R_NGS_WTA_v1.0	Endogenous	1654	DDX3X	FALSE	188	0.9353233830845771
DHX9	Hs_R_NGS_WTA_v1.0	Endogenous	1660	DHX9	FALSE	74	0.3681592039800995
DHX15	Hs_R_NGS_WTA_v1.0	Endogenous	1665	DHX15	FALSE	122	0.6069651741293532
DECR1	Hs_R_NGS_WTA_v1.0	Endogenous	1666	DECR1	FALSE	86	0.42786069651741293
DYNC1H1	Hs_R_NGS_WTA_v1.0	Endogenous	1778	DYNC1H1	FALSE	177	0.8805970149253731
DPYS	Hs_R_NGS_WTA_v1.0	Endogenous	1807	DPYS	FALSE	42	0.208955223880597
DYRK1A	Hs_R_NGS_WTA_v1.0	Endogenous	1859	DYRK1A	FALSE	138	0.6865671641791045
ECE1	Hs_R_NGS_WTA_v1.0	Endogenous	1889	ECE1	FALSE	89	0.4427860696517413
EEF1G	Hs_R_NGS_WTA_v1.0	Endogenous	1937	EEF1G	FALSE	201	1
EIF2B1	Hs_R_NGS_WTA_v1.0	Endogenous	1967	EIF2B1	FALSE	96	0.47761194029850745
EIF4B	Hs_R_NGS_WTA_v1.0	Endogenous	1975	EIF4B	FALSE	201	1
EMP1	Hs_R_NGS_WTA_v1.0	Endogenous	2012	EMP1	FALSE	73	0.36318407960199006
EMP2	Hs_R_NGS_WTA_v1.0	Endogenous	2013	EMP2	FALSE	56	0.27860696517412936
EMP3	Hs_R_NGS_WTA_v1.0	Endogenous	2014	EMP3	FALSE	163	0.8109452736318408
ENO1	Hs_R_NGS_WTA_v1.0	Endogenous	2023	ENO1	FALSE	185	0.9203980099502488
EP300	Hs_R_NGS_WTA_v1.0	Endogenous	2033	EP300	FALSE	125	0.6218905472636815
EPAS1	Hs_R_NGS_WTA_v1.0	Endogenous	2034	EPAS1	FALSE	193	0.9601990049751243
ERN1	Hs_R_NGS_WTA_v1.0	Endogenous	2081	ERN1	FALSE	38	0.1890547263681592
FBL	Hs_R_NGS_WTA_v1.0	Endogenous	2091	FBL	FALSE	111	0.5522388059701493
EXTL3	Hs_R_NGS_WTA_v1.0	Endogenous	2137	EXTL3	FALSE	29	0.14427860696517414
FABP4	Hs_R_NGS_WTA_v1.0	Endogenous	2167	FABP4	FALSE	70	0.3482587064676617
FABP1	Hs_R_NGS_WTA_v1.0	Endogenous	2168	FABP1	FALSE	107	0.5323383084577115
FABP5	Hs_R_NGS_WTA_v1.0	Endogenous	220832, 2171	FABP5P3, FABP5	FALSE	149	0.7412935323383084
GPC4	Hs_R_NGS_WTA_v1.0	Endogenous	2239	GPC4	FALSE	40	0.19900497512437812
FHL1	Hs_R_NGS_WTA_v1.0	Endogenous	2273	FHL1	FALSE	145	0.7213930348258707
FOXC1	Hs_R_NGS_WTA_v1.0	Endogenous	2296	FOXC1	FALSE	141	0.7014925373134329
FOXO3	Hs_R_NGS_WTA_v1.0	Endogenous	2309, 2310	FOXO3, FOXO3B	FALSE	188	0.9353233830845771
FLNA	Hs_R_NGS_WTA_v1.0	Endogenous	2316	FLNA	FALSE	196	0.9751243781094527
FRZB	Hs_R_NGS_WTA_v1.0	Endogenous	2487	FRZB	FALSE	60	0.29850746268656714
XRCC6	Hs_R_NGS_WTA_v1.0	Endogenous	2547	XRCC6	FALSE	197	0.9800995024875622
GABBR1	Hs_R_NGS_WTA_v1.0	Endogenous	2550	GABBR1	FALSE	140	0.6965174129353234
GAS8	Hs_R_NGS_WTA_v1.0	Endogenous	2622	GAS8	FALSE	50	0.24875621890547264
GATM	Hs_R_NGS_WTA_v1.0	Endogenous	2628	GATM	FALSE	116	0.5771144278606966
GDF1	Hs_R_NGS_WTA_v1.0	Endogenous	2657, 10715	GDF1, CERS1	FALSE	77	0.38308457711442784
GDI1	Hs_R_NGS_WTA_v1.0	Endogenous	2664	GDI1	FALSE	135	0.6716417910447762
GDI2	Hs_R_NGS_WTA_v1.0	Endogenous	2665	GDI2	FALSE	193	0.9601990049751243
B4GALT1	Hs_R_NGS_WTA_v1.0	Endogenous	2683	B4GALT1	FALSE	128	0.6368159203980099
GCLC	Hs_R_NGS_WTA_v1.0	Endogenous	2729	GCLC	FALSE	51	0.2537313432835821
GMDS	Hs_R_NGS_WTA_v1.0	Endogenous	2762	GMDS	FALSE	23	0.11442786069651742
GSTA4	Hs_R_NGS_WTA_v1.0	Endogenous	2941	GSTA4	FALSE	21	0.1044776119402985
GTF2H4	Hs_R_NGS_WTA_v1.0	Endogenous	2968	GTF2H4	FALSE	34	0.1691542288557214
GTF3C1	Hs_R_NGS_WTA_v1.0	Endogenous	2975	GTF3C1	FALSE	67	0.3333333333333333
GTF3C2	Hs_R_NGS_WTA_v1.0	Endogenous	2976	GTF3C2	FALSE	57	0.2835820895522388
HCRT	Hs_R_NGS_WTA_v1.0	Endogenous	3060	HCRT	FALSE	48	0.23880597014925373
HDAC2	Hs_R_NGS_WTA_v1.0	Endogenous	3066	HDAC2	FALSE	59	0.2935323383084577
HIF1A	Hs_R_NGS_WTA_v1.0	Endogenous	3091	HIF1A	FALSE	172	0.8557213930348259
PRMT2	Hs_R_NGS_WTA_v1.0	Endogenous	3275	PRMT2	FALSE	173	0.8606965174129353
PRMT1	Hs_R_NGS_WTA_v1.0	Endogenous	3276	PRMT1	FALSE	162	0.8059701492537313
HSBP1	Hs_R_NGS_WTA_v1.0	Endogenous	3281	HSBP1	FALSE	163	0.8109452736318408
HSPB1	Hs_R_NGS_WTA_v1.0	Endogenous	3315	HSPB1	FALSE	193	0.9601990049751243
HSPB2	Hs_R_NGS_WTA_v1.0	Endogenous	3316	HSPB2	FALSE	59	0.2935323383084577
IGSF3	Hs_R_NGS_WTA_v1.0	Endogenous	3321	IGSF3	FALSE	41	0.20398009950248755
NDST1	Hs_R_NGS_WTA_v1.0	Endogenous	3340	NDST1	FALSE	29	0.14427860696517414
ID4	Hs_R_NGS_WTA_v1.0	Endogenous	3400	ID4	FALSE	85	0.4228855721393035
IFIT2	Hs_R_NGS_WTA_v1.0	Endogenous	3433	IFIT2	FALSE	81	0.40298507462686567
IFIT1	Hs_R_NGS_WTA_v1.0	Endogenous	3434	IFIT1	FALSE	84	0.417910447761194
IGBP1	Hs_R_NGS_WTA_v1.0	Endogenous	3476	IGBP1	FALSE	60	0.29850746268656714
IGFBP7	Hs_R_NGS_WTA_v1.0	Endogenous	3490	IGFBP7	FALSE	201	1
CCN1	Hs_R_NGS_WTA_v1.0	Endogenous	3491	CCN1	FALSE	164	0.8159203980099502
IKBKB	Hs_R_NGS_WTA_v1.0	Endogenous	3551	IKBKB	FALSE	128	0.6368159203980099
CXCR2	Hs_R_NGS_WTA_v1.0	Endogenous	3579	CXCR2	FALSE	59	0.2935323383084577
IL10RA	Hs_R_NGS_WTA_v1.0	Endogenous	3587	IL10RA	FALSE	60	0.29850746268656714
IL13RA1	Hs_R_NGS_WTA_v1.0	Endogenous	3597	IL13RA1	FALSE	186	0.9253731343283582
IL18	Hs_R_NGS_WTA_v1.0	Endogenous	3606	IL18	FALSE	41	0.20398009950248755
ING2	Hs_R_NGS_WTA_v1.0	Endogenous	3622	ING2	FALSE	37	0.18407960199004975
INPPL1	Hs_R_NGS_WTA_v1.0	Endogenous	3636	INPPL1	FALSE	190	0.945273631840796
EIF3E	Hs_R_NGS_WTA_v1.0	Endogenous	3646	EIF3E	FALSE	194	0.9651741293532339
IRAK1	Hs_R_NGS_WTA_v1.0	Endogenous	3654	IRAK1	FALSE	98	0.48756218905472637
IRAK2	Hs_R_NGS_WTA_v1.0	Endogenous	3656	IRAK2	FALSE	34	0.1691542288557214
IRF7	Hs_R_NGS_WTA_v1.0	Endogenous	3665	IRF7	FALSE	95	0.472636815920398
MPPED2	Hs_R_NGS_WTA_v1.0	Endogenous	744	MPPED2	FALSE	70	0.3482587064676617
AARS1	Hs_R_NGS_WTA_v1.0	Endogenous	16	AARS1	FALSE	146	0.7263681592039801
ACADSB	Hs_R_NGS_WTA_v1.0	Endogenous	36	ACADSB	FALSE	110	0.5472636815920398
ACP5	Hs_R_NGS_WTA_v1.0	Endogenous	54	ACP5	FALSE	63	0.31343283582089554
ACTA2	Hs_R_NGS_WTA_v1.0	Endogenous	59	ACTA2	FALSE	151	0.7512437810945274
ACTG2	Hs_R_NGS_WTA_v1.0	Endogenous	72	ACTG2	FALSE	36	0.1791044776119403
ACVR2A	Hs_R_NGS_WTA_v1.0	Endogenous	92	ACVR2A	FALSE	41	0.20398009950248755
PARP1	Hs_R_NGS_WTA_v1.0	Endogenous	142	PARP1	FALSE	148	0.736318407960199
GRK2	Hs_R_NGS_WTA_v1.0	Endogenous	156	GRK2	FALSE	143	0.7114427860696517
AHNAK	Hs_R_NGS_WTA_v1.0	Endogenous	79026	AHNAK	FALSE	201	1
CRYBG1	Hs_R_NGS_WTA_v1.0	Endogenous	202	CRYBG1	FALSE	25	0.12437810945273632
AKT2	Hs_R_NGS_WTA_v1.0	Endogenous	208	AKT2	FALSE	188	0.9353233830845771
ALCAM	Hs_R_NGS_WTA_v1.0	Endogenous	214	ALCAM	FALSE	113	0.5621890547263682
AKR1B1	Hs_R_NGS_WTA_v1.0	Endogenous	231	AKR1B1	FALSE	139	0.6915422885572139
ALPI	Hs_R_NGS_WTA_v1.0	Endogenous	248	ALPI	FALSE	27	0.13432835820895522
AMD1	Hs_R_NGS_WTA_v1.0	Endogenous	262	AMD1	FALSE	184	0.9154228855721394
SLC25A6	Hs_R_NGS_WTA_v1.0	Endogenous	293	SLC25A6	FALSE	196	0.9751243781094527
AOAH	Hs_R_NGS_WTA_v1.0	Endogenous	313	AOAH	FALSE	45	0.22388059701492538
APEH	Hs_R_NGS_WTA_v1.0	Endogenous	327	APEH	FALSE	61	0.3034825870646766
APEX1	Hs_R_NGS_WTA_v1.0	Endogenous	328	APEX1	FALSE	87	0.43283582089552236
APOA2	Hs_R_NGS_WTA_v1.0	Endogenous	336	APOA2	FALSE	28	0.13930348258706468
APOBEC1	Hs_R_NGS_WTA_v1.0	Endogenous	339	APOBEC1	FALSE	21	0.1044776119402985
APOC1	Hs_R_NGS_WTA_v1.0	Endogenous	341	APOC1	FALSE	48	0.23880597014925373
APOD	Hs_R_NGS_WTA_v1.0	Endogenous	347	APOD	FALSE	145	0.7213930348258707
SHROOM2	Hs_R_NGS_WTA_v1.0	Endogenous	357	SHROOM2	FALSE	66	0.3283582089552239
AQP6	Hs_R_NGS_WTA_v1.0	Endogenous	363	AQP6	FALSE	53	0.263681592039801
ARAF	Hs_R_NGS_WTA_v1.0	Endogenous	369	ARAF	FALSE	156	0.7761194029850746
ARCN1	Hs_R_NGS_WTA_v1.0	Endogenous	372	ARCN1	FALSE	76	0.3781094527363184
ARF4	Hs_R_NGS_WTA_v1.0	Endogenous	378	ARF4	FALSE	199	0.9900497512437811
ARL4D	Hs_R_NGS_WTA_v1.0	Endogenous	379	ARL4D	FALSE	95	0.472636815920398
ARF5	Hs_R_NGS_WTA_v1.0	Endogenous	381	ARF5	FALSE	187	0.9303482587064676
ARF6	Hs_R_NGS_WTA_v1.0	Endogenous	382	ARF6	FALSE	199	0.9900497512437811
RHOA	Hs_R_NGS_WTA_v1.0	Endogenous	387	RHOA	FALSE	201	1
RHOG	Hs_R_NGS_WTA_v1.0	Endogenous	391	RHOG	FALSE	48	0.23880597014925373
ARL2	Hs_R_NGS_WTA_v1.0	Endogenous	402	ARL2	FALSE	193	0.9601990049751243
ARSD	Hs_R_NGS_WTA_v1.0	Endogenous	414	ARSD	FALSE	108	0.5373134328358209
ARVCF	Hs_R_NGS_WTA_v1.0	Endogenous	421	ARVCF	FALSE	97	0.48258706467661694
ATF4	Hs_R_NGS_WTA_v1.0	Endogenous	468	ATF4	FALSE	201	1
ATP1B3	Hs_R_NGS_WTA_v1.0	Endogenous	483	ATP1B3	FALSE	185	0.9203980099502488
ATP2B1	Hs_R_NGS_WTA_v1.0	Endogenous	490	ATP2B1	FALSE	135	0.6716417910447762
ATP2B4	Hs_R_NGS_WTA_v1.0	Endogenous	493	ATP2B4	FALSE	182	0.9054726368159204
ATP5F1B	Hs_R_NGS_WTA_v1.0	Endogenous	506	ATP5F1B	FALSE	200	0.9950248756218906
ATP5F1D	Hs_R_NGS_WTA_v1.0	Endogenous	513	ATP5F1D	FALSE	172	0.8557213930348259
ATP5PB	Hs_R_NGS_WTA_v1.0	Endogenous	515	ATP5PB	FALSE	182	0.9054726368159204
ATP6V1A	Hs_R_NGS_WTA_v1.0	Endogenous	523	ATP6V1A	FALSE	149	0.7412935323383084
ATP6V1B1	Hs_R_NGS_WTA_v1.0	Endogenous	525	ATP6V1B1	FALSE	74	0.3681592039800995
ATP6V1B2	Hs_R_NGS_WTA_v1.0	Endogenous	526	ATP6V1B2	FALSE	174	0.8656716417910447
ATP6V1C1	Hs_R_NGS_WTA_v1.0	Endogenous	528	ATP6V1C1	FALSE	57	0.2835820895522388
ATP5PO	Hs_R_NGS_WTA_v1.0	Endogenous	539	ATP5PO	FALSE	193	0.9601990049751243
AUH	Hs_R_NGS_WTA_v1.0	Endogenous	549	AUH	FALSE	148	0.736318407960199
BCL6	Hs_R_NGS_WTA_v1.0	Endogenous	604	BCL6	FALSE	108	0.5373134328358209
OPN1SW	Hs_R_NGS_WTA_v1.0	Endogenous	611	OPN1SW	FALSE	38	0.1890547263681592
CFB	Hs_R_NGS_WTA_v1.0	Endogenous	629	CFB	FALSE	61	0.3034825870646766
BGN	Hs_R_NGS_WTA_v1.0	Endogenous	633	BGN	FALSE	191	0.9502487562189055
CEACAM1	Hs_R_NGS_WTA_v1.0	Endogenous	4680, 634, 1084	CEACAM1, CEACAM3, CEACAM6	FALSE	170	0.845771144278607
BHMT	Hs_R_NGS_WTA_v1.0	Endogenous	635	BHMT	FALSE	85	0.4228855721393035
BLK	Hs_R_NGS_WTA_v1.0	Endogenous	640	BLK	FALSE	27	0.13432835820895522
BNC1	Hs_R_NGS_WTA_v1.0	Endogenous	646	BNC1	FALSE	32	0.15920398009950248
POLR3D	Hs_R_NGS_WTA_v1.0	Endogenous	661	POLR3D	FALSE	65	0.32338308457711445
BTC	Hs_R_NGS_WTA_v1.0	Endogenous	685	BTC	FALSE	42	0.208955223880597
KLF5	Hs_R_NGS_WTA_v1.0	Endogenous	688	KLF5	FALSE	50	0.24875621890547264
